timestamp,Lavel_indicator
2019-07-20T05:06:56.0020141Z,719.2675
2019-07-20T05:06:57.0030059Z,718.9928
2019-07-20T05:06:58.0030059Z,718.914246
2019-07-20T05:06:59.004013Z,718.404
2019-07-20T05:07:00.001007Z,718.0115
2019-07-20T05:07:01.0020141Z,717.3049
2019-07-20T05:07:02.0050048Z,717.0694
2019-07-20T05:07:03.0020141Z,716.6769
2019-07-20T05:07:04.0030059Z,716.4806
2019-07-20T05:07:05.0030059Z,716.166565
2019-07-20T05:07:06.001007Z,715.695557
2019-07-20T05:07:07Z,715.185242
2019-07-20T05:07:08.0050048Z,714.4787
2019-07-20T05:07:09.9970092Z,713.772156
2019-07-20T05:07:10.0080108Z,713.772156
2019-07-20T05:07:11.004013Z,713.18335
2019-07-20T05:07:12.001007Z,712.908569
2019-07-20T05:07:13.0020141Z,712.5553
2019-07-20T05:07:14Z,712.123535
2019-07-20T05:07:15.0050048Z,712.0058
2019-07-20T05:07:16.0050048Z,711.848755
2019-07-20T05:07:17.0020141Z,711.181458
2019-07-20T05:07:18.004013Z,710.631958
2019-07-20T05:07:19.0020141Z,710.0039
2019-07-20T05:07:20.0050048Z,709.375854
2019-07-20T05:07:21.0020141Z,709.1011
2019-07-20T05:07:22.0030059Z,708.394531
2019-07-20T05:07:23.0020141Z,707.8842
2019-07-20T05:07:24Z,707.727234
2019-07-20T05:07:29.4520111Z,704.861755
2019-07-20T05:07:30Z,703.9982
2019-07-20T05:07:31.001007Z,703.4094
2019-07-20T05:07:32Z,703.0954
2019-07-20T05:07:33.0050048Z,702.4281
2019-07-20T05:07:34.0030059Z,702.2318
2019-07-20T05:07:35.0020141Z,701.7608
2019-07-20T05:07:36.0050048Z,701.407532
2019-07-20T05:07:37.0020141Z,700.465454
2019-07-20T05:07:38Z,699.876648
2019-07-20T05:07:39.0050048Z,699.8374
2019-07-20T05:07:40.004013Z,699.40564
2019-07-20T05:07:41.004013Z,698.7776
2019-07-20T05:07:42.001007Z,698.58136
2019-07-20T05:07:43Z,698.463562
2019-07-20T05:07:44Z,698.071045
2019-07-20T05:07:45.0030059Z,697.128967
2019-07-20T05:07:46.0030059Z,696.6187
2019-07-20T05:07:47.001007Z,696.1084
2019-07-20T05:07:48.0050048Z,695.8729
2019-07-20T05:07:49.001007Z,695.323364
2019-07-20T05:07:50.0050048Z,694.930847
2019-07-20T05:07:51.0050048Z,693.7925
2019-07-20T05:07:52.004013Z,693.714
2019-07-20T05:07:53Z,693.007446
2019-07-20T05:07:54.0020141Z,692.536438
2019-07-20T05:07:55.004013Z,692.14386
2019-07-20T05:07:56.001007Z,692.0261
2019-07-20T05:07:57Z,691.7121
2019-07-20T05:07:58Z,691.005554
2019-07-20T05:07:59.0050048Z,690.613037
2019-07-20T05:08:00.0030059Z,689.867249
2019-07-20T05:08:01.0050048Z,689.3962
2019-07-20T05:08:02.0050048Z,689.160645
2019-07-20T05:08:03.0020141Z,688.5719
2019-07-20T05:08:04Z,688.2186
2019-07-20T05:08:05Z,687.5906
2019-07-20T05:08:06.0050048Z,687.2373
2019-07-20T05:08:07.0050048Z,687.2373
2019-07-20T05:08:08.0020141Z,686.491455
2019-07-20T05:08:09.0050048Z,685.8242
2019-07-20T05:08:10.004013Z,685.353149
2019-07-20T05:08:11Z,685.078369
2019-07-20T05:08:12.0020141Z,684.3718
2019-07-20T05:08:13.0020141Z,684.097046
2019-07-20T05:08:14.0020141Z,683.940063
2019-07-20T05:08:15.001007Z,683.5083
2019-07-20T05:08:16.0030059Z,683.1943
2019-07-20T05:08:17.004013Z,682.8017
2019-07-20T05:08:18.0050048Z,682.605469
2019-07-20T05:08:19Z,682.016663
2019-07-20T05:08:20Z,681.9774
2019-07-20T05:08:21.004013Z,681.5064
2019-07-20T05:08:22.0030059Z,680.7213
2019-07-20T05:08:23.004013Z,680.21106
2019-07-20T05:08:24.0020141Z,680.2503
2019-07-20T05:08:25.0020141Z,679.9363
2019-07-20T05:08:26.0020141Z,679.583
2019-07-20T05:08:27.0020141Z,679.0727
2019-07-20T05:08:28.0030059Z,678.6017
2019-07-20T05:08:29.0050048Z,677.6596
2019-07-20T05:08:30.0020141Z,677.149353
2019-07-20T05:08:31.004013Z,676.6783
2019-07-20T05:08:32.0030059Z,676.168
2019-07-20T05:08:33.0030059Z,675.54
2019-07-20T05:08:34.0020141Z,674.9119
2019-07-20T05:08:35.004013Z,674.6764
2019-07-20T05:08:36.001007Z,673.9306
2019-07-20T05:08:37.0020141Z,673.5381
2019-07-20T05:08:38.004013Z,672.9493
2019-07-20T05:08:39Z,672.635254
2019-07-20T05:08:40.0030059Z,671.811
2019-07-20T05:08:41.004013Z,672.0072
2019-07-20T05:08:42.001007Z,671.4577
2019-07-20T05:08:43.0030059Z,670.7904
2019-07-20T05:08:44.0020141Z,669.8483
2019-07-20T05:08:45.004013Z,669.298767
2019-07-20T05:08:46Z,668.827759
2019-07-20T05:08:47.0020141Z,668.2782
2019-07-20T05:08:48Z,667.728638
2019-07-20T05:08:49Z,667.2969
2019-07-20T05:08:50.0020141Z,667.0221
2019-07-20T05:08:51.0020141Z,666.8651
2019-07-20T05:08:52.0020141Z,666.4726
2019-07-20T05:08:53.0030059Z,665.6875
2019-07-20T05:08:54.0030059Z,665.177246
2019-07-20T05:08:55.0030059Z,664.666931
2019-07-20T05:08:56.0030059Z,663.999634
2019-07-20T05:08:57.004013Z,663.6856
2019-07-20T05:08:58.001007Z,663.096863
2019-07-20T05:08:59.004013Z,662.508057
2019-07-20T05:09:00.0020141Z,662.11554
2019-07-20T05:09:01.0030059Z,661.9585
2019-07-20T05:09:02.001007Z,661.91925
2019-07-20T05:09:03.004013Z,661.526733
2019-07-20T05:09:04.001007Z,660.859436
2019-07-20T05:09:05.0020141Z,660.3884
2019-07-20T05:09:06.004013Z,659.99585
2019-07-20T05:09:07.001007Z,659.8781
2019-07-20T05:09:08.001007Z,659.367859
2019-07-20T05:09:09.004013Z,659.0931
2019-07-20T05:09:10.001007Z,658.622
2019-07-20T05:09:11.004013Z,658.308
2019-07-20T05:09:12.0020141Z,657.679932
2019-07-20T05:09:13.001007Z,657.4052
2019-07-20T05:09:14.0030059Z,656.659363
2019-07-20T05:09:15.0030059Z,655.6781
2019-07-20T05:09:16.0020141Z,655.442566
2019-07-20T05:09:17.004013Z,654.736
2019-07-20T05:09:18Z,654.382751
2019-07-20T05:09:19.0020141Z,653.3622
2019-07-20T05:09:20.004013Z,652.5771
2019-07-20T05:09:21.001007Z,651.4388
2019-07-20T05:09:22.0050048Z,650.53595
2019-07-20T05:09:23.0020141Z,649.7509
2019-07-20T05:09:24.001007Z,649.5546
2019-07-20T05:09:25.004013Z,648.7696
2019-07-20T05:09:26.0030059Z,648.0238
2019-07-20T05:09:27.0020141Z,647.277954
2019-07-20T05:09:28.0030059Z,646.4537
2019-07-20T05:09:29.001007Z,646.139648
2019-07-20T05:09:30.0020141Z,646.2574
2019-07-20T05:09:31.001007Z,646.1004
2019-07-20T05:09:32.0030059Z,645.66864
2019-07-20T05:09:33.001007Z,645.2368
2019-07-20T05:09:34Z,645.0406
2019-07-20T05:09:35.004013Z,644.726563
2019-07-20T05:09:36Z,644.5303
2019-07-20T05:09:37.0030059Z,644.5695
2019-07-20T05:09:38.004013Z,644.2948
2019-07-20T05:09:39.001007Z,644.059265
2019-07-20T05:09:40Z,643.666748
2019-07-20T05:09:41.0020141Z,642.9602
2019-07-20T05:09:42Z,642.5676
2019-07-20T05:09:43.0020141Z,642.135864
2019-07-20T05:09:44.001007Z,641.9789
2019-07-20T05:09:45.0020141Z,641.154541
2019-07-20T05:09:46Z,640.448
2019-07-20T05:09:47.004013Z,639.741455
2019-07-20T05:09:48.001007Z,639.0349
2019-07-20T05:09:49.0020141Z,638.485352
2019-07-20T05:09:50.0020141Z,638.2498
2019-07-20T05:09:51.004013Z,638.563843
2019-07-20T05:09:52.004013Z,637.4648
2019-07-20T05:09:53.0020141Z,636.9938
2019-07-20T05:09:54.0020141Z,636.9152
2019-07-20T05:09:55.0020141Z,637.1115
2019-07-20T05:09:56.0030059Z,636.0517
2019-07-20T05:09:57.004013Z,635.5414
2019-07-20T05:09:58.004013Z,634.952637
2019-07-20T05:09:59.001007Z,634.6386
2019-07-20T05:10:00Z,634.363831
2019-07-20T05:10:01.004013Z,633.7358
2019-07-20T05:10:02Z,632.8722
2019-07-20T05:10:03Z,632.4012
2019-07-20T05:10:04.0020141Z,631.694641
2019-07-20T05:10:05.0020141Z,631.1451
2019-07-20T05:10:06.004013Z,630.5563
2019-07-20T05:10:07Z,630.203
2019-07-20T05:10:08.0020141Z,629.77124
2019-07-20T05:10:09Z,629.5357
2019-07-20T05:10:10.0030059Z,629.182434
2019-07-20T05:10:11.004013Z,628.8684
2019-07-20T05:10:12.0020141Z,628.279663
2019-07-20T05:10:13.004013Z,627.769348
2019-07-20T05:10:14.001007Z,627.376831
2019-07-20T05:10:15Z,626.6703
2019-07-20T05:10:16.004013Z,625.885254
2019-07-20T05:10:17.001007Z,625.885254
2019-07-20T05:10:18.004013Z,625.688965
2019-07-20T05:10:19Z,625.021667
2019-07-20T05:10:20.004013Z,624.236633
2019-07-20T05:10:21.001007Z,623.7263
2019-07-20T05:10:22.0030059Z,623.294556
2019-07-20T05:10:23.0020141Z,622.70575
2019-07-20T05:10:24.001007Z,621.8815
2019-07-20T05:10:25.004013Z,621.567444
2019-07-20T05:10:26.001007Z,621.5282
2019-07-20T05:10:27.001007Z,620.703857
2019-07-20T05:10:28.004013Z,619.9973
2019-07-20T05:10:29.0030059Z,619.722534
2019-07-20T05:10:30.004013Z,619.958069
2019-07-20T05:10:31.001007Z,619.958069
2019-07-20T05:10:32.004013Z,619.644043
2019-07-20T05:10:33.0020141Z,619.369263
2019-07-20T05:10:34.001007Z,619.5263
2019-07-20T05:10:35Z,619.447754
2019-07-20T05:10:36.001007Z,619.173035
2019-07-20T05:10:37.0020141Z,618.859
2019-07-20T05:10:38.004013Z,618.466431
2019-07-20T05:10:39.0020141Z,618.3487
2019-07-20T05:10:40.004013Z,617.4066
2019-07-20T05:10:41.004013Z,616.6216
2019-07-20T05:10:42.001007Z,615.561768
2019-07-20T05:10:43.001007Z,615.051453
2019-07-20T05:10:44Z,614.305664
2019-07-20T05:10:45.0020141Z,613.5599
2019-07-20T05:10:46.0020141Z,613.2066
2019-07-20T05:10:47.004013Z,612.8926
2019-07-20T05:10:48Z,611.989746
2019-07-20T05:10:49.004013Z,611.558
2019-07-20T05:10:50.0020141Z,611.911255
2019-07-20T05:10:51.0050048Z,611.911255
2019-07-20T05:10:52.0020141Z,611.2047
2019-07-20T05:10:53.004013Z,610.7729
2019-07-20T05:10:54.0030059Z,610.655151
2019-07-20T05:10:55.004013Z,610.0271
2019-07-20T05:10:56.0030059Z,609.399048
2019-07-20T05:10:57Z,608.9673
2019-07-20T05:10:58.0030059Z,608.653259
2019-07-20T05:10:59.004013Z,607.985962
2019-07-20T05:11:00.004013Z,607.4364
2019-07-20T05:11:01Z,607.004639
2019-07-20T05:11:02.0030059Z,606.6121
2019-07-20T05:11:03.001007Z,606.1018
2019-07-20T05:11:04.001007Z,605.6308
2019-07-20T05:11:05Z,605.2775
2019-07-20T05:11:06.0050048Z,604.1
2019-07-20T05:11:07.004013Z,603.668152
2019-07-20T05:11:08.001007Z,603.1579
2019-07-20T05:11:09.0020141Z,602.7261
2019-07-20T05:11:10.004013Z,601.9018
2019-07-20T05:11:11.004013Z,601.7055
2019-07-20T05:11:12.004013Z,601.5485
2019-07-20T05:11:13.004013Z,600.527954
2019-07-20T05:11:14Z,600.3709
2019-07-20T05:11:15.001007Z,599.5859
2019-07-20T05:11:16.001007Z,599.2326
2019-07-20T05:11:17.0020141Z,598.4868
2019-07-20T05:11:18.0020141Z,598.015747
2019-07-20T05:11:19.004013Z,597.0737
2019-07-20T05:11:20.0030059Z,596.9952
2019-07-20T05:11:21Z,596.4457
2019-07-20T05:11:22.0030059Z,595.8176
2019-07-20T05:11:23.004013Z,596.0531
2019-07-20T05:11:24.001007Z,595.6998
2019-07-20T05:11:25.004013Z,595.3073
2019-07-20T05:11:26.0020141Z,595.542847
2019-07-20T05:11:27.004013Z,595.1111
2019-07-20T05:11:28.004013Z,594.954041
2019-07-20T05:11:29Z,594.954041
2019-07-20T05:11:30.001007Z,594.286743
2019-07-20T05:11:31.004013Z,594.0513
2019-07-20T05:11:32.0030059Z,593.9335
2019-07-20T05:11:33Z,593.2662
2019-07-20T05:11:34Z,592.7559
2019-07-20T05:11:35.001007Z,592.20636
2019-07-20T05:11:36.001007Z,591.5783
2019-07-20T05:11:37.0020141Z,590.911
2019-07-20T05:11:38.2340087Z,589.5764
2019-07-20T05:11:39Z,589.5764
2019-07-20T05:11:40.0020141Z,588.9876
2019-07-20T05:11:41.0030059Z,588.4381
2019-07-20T05:11:42.004013Z,588.2418
2019-07-20T05:11:43.0030059Z,587.88855
2019-07-20T05:11:44.004013Z,587.299744
2019-07-20T05:11:45Z,587.221252
2019-07-20T05:11:46Z,586.7895
2019-07-20T05:11:47.0020141Z,586.0437
2019-07-20T05:11:48.004013Z,585.6511
2019-07-20T05:11:49.0030059Z,585.023132
2019-07-20T05:11:50.004013Z,585.140869
2019-07-20T05:11:51.004013Z,584.8661
2019-07-20T05:11:52.0030059Z,584.552063
2019-07-20T05:11:53.001007Z,584.238037
2019-07-20T05:11:54.0020141Z,583.924
2019-07-20T05:11:55.004013Z,583.688538
2019-07-20T05:11:56.0050048Z,583.335266
2019-07-20T05:11:57.0020141Z,583.2567
2019-07-20T05:11:58.001007Z,582.3932
2019-07-20T05:11:59.001007Z,581.568848
2019-07-20T05:12:00.0020141Z,580.5483
2019-07-20T05:12:01.004013Z,579.9595
2019-07-20T05:12:02.0030059Z,578.9389
2019-07-20T05:12:03.0030059Z,578.350159
2019-07-20T05:12:04.004013Z,578.1931
2019-07-20T05:12:05.001007Z,577.565063
2019-07-20T05:12:06.004013Z,577.251038
2019-07-20T05:12:07.004013Z,576.897766
2019-07-20T05:12:08.0030059Z,576.8193
2019-07-20T05:12:09.001007Z,576.505249
2019-07-20T05:12:10.004013Z,576.6623
2019-07-20T05:12:11Z,576.1912
2019-07-20T05:12:12.0020141Z,575.6024
2019-07-20T05:12:13Z,575.5239
2019-07-20T05:12:14.0030059Z,574.4641
2019-07-20T05:12:15.001007Z,573.365051
2019-07-20T05:12:16.001007Z,573.1295
2019-07-20T05:12:17Z,571.716431
2019-07-20T05:12:18.004013Z,571.716431
2019-07-20T05:12:19.004013Z,570.931335
2019-07-20T05:12:20.001007Z,570.5388
2019-07-20T05:12:21.0020141Z,569.9501
2019-07-20T05:12:22.0030059Z,569.2042
2019-07-20T05:12:23.004013Z,568.850952
2019-07-20T05:12:24.004013Z,567.4771
2019-07-20T05:12:25.004013Z,567.202332
2019-07-20T05:12:26.0030059Z,566.8098
2019-07-20T05:12:27.001007Z,566.6136
2019-07-20T05:12:28.0020141Z,566.5743
2019-07-20T05:12:29.0020141Z,565.907
2019-07-20T05:12:30.001007Z,565.8285
2019-07-20T05:12:31.0020141Z,565.200439
2019-07-20T05:12:32.0030059Z,565.318237
2019-07-20T05:12:33.004013Z,564.6902
2019-07-20T05:12:34.001007Z,564.6902
2019-07-20T05:12:35.0020141Z,564.729431
2019-07-20T05:12:36.0030059Z,564.533142
2019-07-20T05:12:37Z,564.8864
2019-07-20T05:12:38.0020141Z,564.2584
2019-07-20T05:12:39Z,564.2584
2019-07-20T05:12:40.0030059Z,563.6304
2019-07-20T05:12:41.004013Z,563.120056
2019-07-20T05:12:42.0020141Z,562.6883
2019-07-20T05:12:43.001007Z,561.707
2019-07-20T05:12:44Z,561.2752
2019-07-20T05:12:45.004013Z,560.1761
2019-07-20T05:12:46.0050048Z,560.1761
2019-07-20T05:12:47.0020141Z,559.7051
2019-07-20T05:12:48Z,559.194763
2019-07-20T05:12:49.0050048Z,558.527466
2019-07-20T05:12:50.001007Z,557.977966
2019-07-20T05:12:51.001007Z,557.4284
2019-07-20T05:12:52.004013Z,557.2322
2019-07-20T05:12:53.001007Z,556.8789
2019-07-20T05:12:54.0020141Z,556.6434
2019-07-20T05:12:55.0030059Z,555.505
2019-07-20T05:12:56.004013Z,555.662048
2019-07-20T05:12:57.004013Z,555.269531
2019-07-20T05:12:58.004013Z,555.073242
2019-07-20T05:12:59.0020141Z,554.2882
2019-07-20T05:13:00.001007Z,553.5031
2019-07-20T05:13:01.0020141Z,553.07135
2019-07-20T05:13:02.001007Z,552.7966
2019-07-20T05:13:03.004013Z,552.482544
2019-07-20T05:13:04.004013Z,551.4227
2019-07-20T05:13:05Z,551.2265
2019-07-20T05:13:06.0020141Z,550.4414
2019-07-20T05:13:07.0020141Z,549.852661
2019-07-20T05:13:08.004013Z,549.3816
2019-07-20T05:13:09.0030059Z,548.8321
2019-07-20T05:13:10.0030059Z,548.204041
2019-07-20T05:13:11.0020141Z,547.2227
2019-07-20T05:13:12.004013Z,546.594666
2019-07-20T05:13:13.001007Z,546.005859
2019-07-20T05:13:14Z,545.2208
2019-07-20T05:13:15.004013Z,545.2601
2019-07-20T05:13:16.004013Z,544.9068
2019-07-20T05:13:17.004013Z,544.161
2019-07-20T05:13:18.0020141Z,543.140442
2019-07-20T05:13:19.004013Z,542.7086
2019-07-20T05:13:20.004013Z,542.198364
2019-07-20T05:13:21Z,542.0021
2019-07-20T05:13:22Z,542.080566
2019-07-20T05:13:23.001007Z,541.4918
2019-07-20T05:13:24.0030059Z,541.609558
2019-07-20T05:13:25.001007Z,541.374
2019-07-20T05:13:26.0020141Z,540.9815
2019-07-20T05:13:27.0020141Z,540.942261
2019-07-20T05:13:28.0020141Z,541.3348
2019-07-20T05:13:29Z,540.9815
2019-07-20T05:13:30Z,540.9815
2019-07-20T05:13:31Z,540.1179
2019-07-20T05:13:32.001007Z,539.2544
2019-07-20T05:13:33.0020141Z,538.626343
2019-07-20T05:13:34Z,537.802063
2019-07-20T05:13:35.001007Z,537.370239
2019-07-20T05:13:36.0030059Z,536.7815
2019-07-20T05:13:37.004013Z,536.035645
2019-07-20T05:13:38.001007Z,535.0936
2019-07-20T05:13:39.001007Z,534.230042
2019-07-20T05:13:40.0030059Z,534.1123
2019-07-20T05:13:41Z,533.131
2019-07-20T05:13:42.004013Z,533.2487
2019-07-20T05:13:43.001007Z,532.7384
2019-07-20T05:13:44.0030059Z,532.7777
2019-07-20T05:13:45.0030059Z,532.6599
2019-07-20T05:13:46.001007Z,532.3459
2019-07-20T05:13:47.0050048Z,532.1104
2019-07-20T05:13:48.004013Z,531.4038
2019-07-20T05:13:49.001007Z,531.6001
2019-07-20T05:13:50.004013Z,530.344
2019-07-20T05:13:51.0020141Z,530.422546
2019-07-20T05:13:52.001007Z,530.226257
2019-07-20T05:13:53Z,529.9907
2019-07-20T05:13:54.004013Z,529.3627
2019-07-20T05:13:55.0030059Z,528.6561
2019-07-20T05:13:56Z,528.4599
2019-07-20T05:13:57.004013Z,528.0281
2019-07-20T05:13:58.004013Z,527.831848
2019-07-20T05:13:59.004013Z,527.0075
2019-07-20T05:14:00.004013Z,526.8898
2019-07-20T05:14:01.004013Z,526.458
2019-07-20T05:14:02.004013Z,526.1832
2019-07-20T05:14:03.004013Z,525.712158
2019-07-20T05:14:04.0030059Z,525.2804
2019-07-20T05:14:05.0020141Z,525.0449
2019-07-20T05:14:06.0030059Z,524.0636
2019-07-20T05:14:07.004013Z,523.9458
2019-07-20T05:14:08.0020141Z,523.1215
2019-07-20T05:14:09.001007Z,522.650452
2019-07-20T05:14:10.0030059Z,522.257935
2019-07-20T05:14:11.0020141Z,521.8654
2019-07-20T05:14:12Z,521.590637
2019-07-20T05:14:13.001007Z,520.9626
2019-07-20T05:14:14.004013Z,520.8841
2019-07-20T05:14:15.004013Z,520.5308
2019-07-20T05:14:16.004013Z,520.1383
2019-07-20T05:14:17.004013Z,519.510254
2019-07-20T05:14:18.001007Z,519.431763
2019-07-20T05:14:19.001007Z,518.6074
2019-07-20T05:14:20.001007Z,518.2149
2019-07-20T05:14:21.001007Z,517.2336
2019-07-20T05:14:22.004013Z,516.9588
2019-07-20T05:14:23.001007Z,516.056
2019-07-20T05:14:24.004013Z,515.6242
2019-07-20T05:14:25.004013Z,514.9962
2019-07-20T05:14:26.004013Z,514.4859
2019-07-20T05:14:27.001007Z,514.1326
2019-07-20T05:14:28Z,513.6616
2019-07-20T05:14:29.004013Z,513.465332
2019-07-20T05:14:30.004013Z,513.033569
2019-07-20T05:14:31.0030059Z,512.327
2019-07-20T05:14:32.004013Z,511.110168
2019-07-20T05:14:33.004013Z,510.678375
2019-07-20T05:14:34.004013Z,509.893341
2019-07-20T05:14:35.004013Z,509.893341
2019-07-20T05:14:36.0030059Z,509.383026
2019-07-20T05:14:37Z,509.147522
2019-07-20T05:14:38Z,508.715759
2019-07-20T05:14:39Z,508.755
2019-07-20T05:14:40.004013Z,508.715759
2019-07-20T05:14:41.004013Z,508.558746
2019-07-20T05:14:42.001007Z,508.401733
2019-07-20T05:14:43Z,507.812927
2019-07-20T05:14:44.004013Z,507.616669
2019-07-20T05:14:45.0030059Z,507.224152
2019-07-20T05:14:46Z,506.4391
2019-07-20T05:14:47.0020141Z,505.575531
2019-07-20T05:14:48.004013Z,505.02597
2019-07-20T05:14:49Z,504.280182
2019-07-20T05:14:50Z,504.4372
2019-07-20T05:14:51Z,503.6914
2019-07-20T05:14:52Z,503.3381
2019-07-20T05:14:53.001007Z,502.82782
2019-07-20T05:14:54.004013Z,502.121277
2019-07-20T05:14:55.004013Z,501.964264
2019-07-20T05:14:56.004013Z,501.139954
2019-07-20T05:14:57.001007Z,500.747437
2019-07-20T05:14:58.0030059Z,499.962372
2019-07-20T05:14:59.0020141Z,499.33432
2019-07-20T05:15:00.0020141Z,498.1175
2019-07-20T05:15:01Z,498.1175
2019-07-20T05:15:02.004013Z,497.528717
2019-07-20T05:15:03.0030059Z,496.9399
2019-07-20T05:15:04.0030059Z,496.468872
2019-07-20T05:15:05.001007Z,495.252045
2019-07-20T05:15:06Z,494.820282
2019-07-20T05:15:07Z,493.838959
2019-07-20T05:15:08.004013Z,493.1324
2019-07-20T05:15:09.004013Z,492.857635
2019-07-20T05:15:10.0020141Z,492.1511
2019-07-20T05:15:11.004013Z,491.758545
2019-07-20T05:15:12.004013Z,491.601532
2019-07-20T05:15:13.004013Z,491.169769
2019-07-20T05:15:14.0030059Z,491.209
2019-07-20T05:15:15.004013Z,491.680054
2019-07-20T05:15:16.004013Z,491.99408
2019-07-20T05:15:17.001007Z,492.936127
2019-07-20T05:15:18.004013Z,493.1324
2019-07-20T05:15:19.004013Z,493.524933
2019-07-20T05:15:20.001007Z,493.9567
2019-07-20T05:15:21.001007Z,494.46698
2019-07-20T05:15:22.004013Z,495.2128
2019-07-20T05:15:23.001007Z,495.683838
2019-07-20T05:15:24.001007Z,496.351135
2019-07-20T05:15:25.001007Z,496.822144
2019-07-20T05:15:26.0020141Z,496.6259
2019-07-20T05:15:27Z,496.979156
2019-07-20T05:15:28.004013Z,496.665161
2019-07-20T05:15:29.0030059Z,497.175446
2019-07-20T05:15:30.004013Z,497.018433
2019-07-20T05:15:31.001007Z,497.41095
2019-07-20T05:15:32.004013Z,497.332458
2019-07-20T05:15:33.0030059Z,497.567963
2019-07-20T05:15:34.004013Z,497.96048
2019-07-20T05:15:35.001007Z,497.764221
2019-07-20T05:15:36.004013Z,498.039
2019-07-20T05:15:37.004013Z,497.96048
2019-07-20T05:15:38Z,498.627777
2019-07-20T05:15:39.001007Z,499.491333
2019-07-20T05:15:40.0020141Z,500.511932
2019-07-20T05:15:41Z,501.061462
2019-07-20T05:15:42.001007Z,501.6895
2019-07-20T05:15:43.001007Z,502.474548
2019-07-20T05:15:44Z,503.0241
2019-07-20T05:15:45.0030059Z,503.298859
2019-07-20T05:15:46Z,503.2596
2019-07-20T05:15:47.004013Z,503.2596
2019-07-20T05:15:48.004013Z,503.416626
2019-07-20T05:15:49.0020141Z,503.887665
2019-07-20T05:15:50.001007Z,504.240936
2019-07-20T05:15:51Z,504.5942
2019-07-20T05:15:52.001007Z,505.1045
2019-07-20T05:15:53.001007Z,505.418518
2019-07-20T05:15:54.004013Z,506.399841
2019-07-20T05:15:55.0020141Z,507.2634
2019-07-20T05:15:56.001007Z,508.3232
2019-07-20T05:15:57.001007Z,508.755
2019-07-20T05:15:58.0030059Z,509.736328
2019-07-20T05:15:59.004013Z,510.285858
2019-07-20T05:16:00.004013Z,510.796143
2019-07-20T05:16:01.0030059Z,510.678375
2019-07-20T05:16:02.004013Z,510.953156
2019-07-20T05:16:03.004013Z,511.18866
2019-07-20T05:16:04.004013Z,511.6597
2019-07-20T05:16:05.0020141Z,511.698944
2019-07-20T05:16:06.004013Z,512.523254
2019-07-20T05:16:07.0030059Z,512.8373
2019-07-20T05:16:08.004013Z,513.3083
2019-07-20T05:16:09.004013Z,513.6616
2019-07-20T05:16:10.004013Z,514.0149
2019-07-20T05:16:11.0020141Z,513.857849
2019-07-20T05:16:12.001007Z,514.250366
2019-07-20T05:16:13.0020141Z,514.446655
2019-07-20T05:16:14.0030059Z,514.7999
2019-07-20T05:16:15.004013Z,514.6429
2019-07-20T05:16:16.0030059Z,514.8392
2019-07-20T05:16:17.004013Z,514.721436
2019-07-20T05:16:18.001007Z,515.428
2019-07-20T05:16:19.004013Z,515.428
2019-07-20T05:16:20.004013Z,516.213
2019-07-20T05:16:21.004013Z,516.4878
2019-07-20T05:16:22Z,517.7439
2019-07-20T05:16:23.004013Z,518.332642
2019-07-20T05:16:24.004013Z,519.7458
2019-07-20T05:16:25.0030059Z,520.2168
2019-07-20T05:16:26.004013Z,521.7869
2019-07-20T05:16:27.0020141Z,522.650452
2019-07-20T05:16:28.004013Z,523.1215
2019-07-20T05:16:29.004013Z,523.7103
2019-07-20T05:16:30Z,524.102844
2019-07-20T05:16:31.0020141Z,524.495361
2019-07-20T05:16:32.001007Z,524.848633
2019-07-20T05:16:33.004013Z,525.6729
2019-07-20T05:16:34.0030059Z,526.2225
2019-07-20T05:16:35.0020141Z,527.4786
2019-07-20T05:16:36.0020141Z,527.7926
2019-07-20T05:16:37.0020141Z,528.577637
2019-07-20T05:16:38.0020141Z,528.970154
2019-07-20T05:16:39.0030059Z,529.637451
2019-07-20T05:16:40.004013Z,529.715942
2019-07-20T05:16:41Z,530.226257
2019-07-20T05:16:42.0020141Z,531.089844
2019-07-20T05:16:43.0050048Z,531.6001
2019-07-20T05:16:44Z,532.0711
2019-07-20T05:16:45.004013Z,532.149658
2019-07-20T05:16:46.0030059Z,532.6599
2019-07-20T05:16:47.004013Z,532.5029
2019-07-20T05:16:48Z,532.895447
2019-07-20T05:16:49Z,532.973938
2019-07-20T05:16:50.0020141Z,532.7384
2019-07-20T05:16:51.0020141Z,533.0524
2019-07-20T05:16:52Z,532.895447
2019-07-20T05:16:53.001007Z,533.484253
2019-07-20T05:16:54.0030059Z,533.445
2019-07-20T05:16:55.004013Z,533.562744
2019-07-20T05:16:56.0030059Z,533.6805
2019-07-20T05:16:57.004013Z,533.759033
2019-07-20T05:16:58Z,533.916
2019-07-20T05:16:59.004013Z,534.426331
2019-07-20T05:17:00.004013Z,535.0151
2019-07-20T05:17:01Z,535.0543
2019-07-20T05:17:02.0020141Z,534.9366
2019-07-20T05:17:03.004013Z,535.2506
2019-07-20T05:17:04.0020141Z,535.6431
2019-07-20T05:17:05.0020141Z,536.467468
2019-07-20T05:17:06.0030059Z,537.4095
2019-07-20T05:17:07.004013Z,538.2338
2019-07-20T05:17:08.0030059Z,538.7441
2019-07-20T05:17:09.004013Z,539.4507
2019-07-20T05:17:10.004013Z,539.803955
